committee,committee_type,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
COLORADANS CREATING OPPORTUNITIES,Independent Expenditure Committee,2.0,2025-02-28 00:00:00,,,,,Bank Fees,
COLORADANS FOR ACCOUNTABLE GOVERNMENT,Independent Expenditure Committee,10.0,2025-02-28 00:00:00,First Bank,Denver,CO,80203,Bank Fees,
COLORADANS FOR COLORADO VALUES,Independent Expenditure Committee,2.0,2025-02-28 00:00:00,,,,,Bank Fees,
COLORADANS FOR PROPERTY RIGHTS,Independent Expenditure Committee,12.0,2025-02-28 00:00:00,First Bank,Denver,CO,80204,Bank Fees,
COLORADO LABOR ACTION,Independent Expenditure Committee,4.0,2025-02-28 00:00:00,,,,,Bank Fees,
COLORADO WAY FORWARD,527 Political Organization,5000.0,2025-02-28 00:00:00,5280 Development,Denver,CO,80206,Consultant & Professional Services,
COLORADO WAY FORWARD,527 Political Organization,2.0,2025-02-28 00:00:00,,,,,Bank Fees,
COLORADO WAY FORWARD,Independent Expenditure Committee,4.0,2025-02-28 00:00:00,,,,,Bank Fees,
KEEP COLORADO COUNTIES SAFE,Independent Expenditure Committee,2.0,2025-02-28 00:00:00,First Bank,Littleton,CO,80128,Bank Fees,Bank Fee
NEW DAY COLORADO FUND,527 Political Organization,1000.0,2025-02-28 00:00:00,Sws Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
NEW DAY COLORADO FUND,527 Political Organization,4900.0,2025-02-28 00:00:00,Pelican Lakes Llc,Windsor,CO,80550,Fundraising Expenses,New Day Colorado Golf Tournament
PLANNED PARENTHOOD VOTES COLORADO INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,2.0,2025-02-28 00:00:00,,,,,Bank Fees,Bank Fees
COLORADO HEALTH FREEDOM PAC,Independent Expenditure Committee,1.9,2025-03-01 00:00:00,,,,,Bank Fees,Fees Taken Out Of Contributions That Were Donated-Anedot
COLORADO HEALTH FREEDOM PAC,Independent Expenditure Committee,0.7,2025-03-02 00:00:00,,,,,Bank Fees,Fees Taken Out Of Contributions That Were Donated-Anedot
JUSTICE FOR JASON,Independent Expenditure Committee,150.0,2025-03-03 00:00:00,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
NEW DAY COLORADO FUND,527 Political Organization,4704.27,2025-03-03 00:00:00,Ringside Consulting,Denver,CO,80212,Consultant & Professional Services,
PLANNED PARENTHOOD VOTES COLORADO INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,5.0,2025-03-03 00:00:00,,,,,Bank Fees,Credit Card Processing Fees
PLANNED PARENTHOOD VOTES COLORADO INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,0.41,2025-03-03 00:00:00,,,,,Bank Fees,Credit Card Processing Fees
COLORADANS FOR ACCOUNTABLE GOVERNMENT,Independent Expenditure Committee,3480.0,2025-03-04 00:00:00,Axiom Strategies,Kansas City,MO,64112,Advertising,In-Kind Contribution Of Direct Mail To Revitalizing Thornton
ALL TOGETHER COLORADO,Independent Expenditure Committee,10000.0,2025-03-05 00:00:00,Mountaintop Strategies,Thornton,CO,80229,Consultant & Professional Services,
ALL TOGETHER COLORADO,Independent Expenditure Committee,8500.0,2025-03-05 00:00:00,Blue Mountain Strategies,Denver,CO,80223,Consultant & Professional Services,
ALL TOGETHER COLORADO,Independent Expenditure Committee,3000.0,2025-03-05 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
COLORADANS CREATING OPPORTUNITIES,Independent Expenditure Committee,500.0,2025-03-05 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
COLORADO LABOR ACTION,Independent Expenditure Committee,250.0,2025-03-05 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
COLORADO WAY FORWARD,Independent Expenditure Committee,3000.0,2025-03-05 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
EL PASO COUNTY REPUBLICAN STRATEGY FORUM,527 Political Organization,25.0,2025-03-05 00:00:00,Colorado Secretary Of State,Denver,CO,80290,Miscellaneous,"Member Paid Periodic Report Fee To Sos, Will Be Reimbursed. See Corresponding Contribution."
FRIENDS FOR THE FUTURE (F3),527 Political Organization,1.4,2025-03-05 00:00:00,Anedot Inc,New Orleans,LA,70112,Bank Fees,Anedot (Ortman & Sielaff)
LET COLORADO VOTE ACTION,Independent Expenditure Committee,10.0,2025-03-05 00:00:00,First Bank,Denver,CO,80231,Bank Fees,Bank Fee
WELD STRONG,Independent Expenditure Committee,3100.0,2025-03-05 00:00:00,Strategic Compliance Llc,Denver,CO,80205,Consultant & Professional Services,
COLORADANS CREATING OPPORTUNITIES,Independent Expenditure Committee,67.0,2025-03-06 00:00:00,1St Bank,Lakewood,CO,80215,Bank Fees,
COLORADANS FOR ACCOUNTABLE GOVERNMENT,Independent Expenditure Committee,40.3,2025-03-06 00:00:00,Anedot,Baton Rouge,LA,70884,Fundraising Expenses,Credit Card Processing Fee
MONTROSE REPUBLICAN WOMEN,527 Political Organization,60.0,2025-03-06 00:00:00,Colorado Federation Of Republican Women (Cfrw),Golden,CO,80403,Other,Cfrw & Nfrw Memberships (2)
SENATE MAJORITY FUND,527 Political Organization,47.32,2025-03-07 00:00:00,Mailchimp,Atlanta,GA,30308,Advertising,Email Communications
SENATE MAJORITY FUND,527 Political Organization,600.0,2025-03-07 00:00:00,"Strategic Compliance, Llc",Denver,CO,80205,Consultant & Professional Services,Compliance Consulting
STRONG COLORADO IEC,Independent Expenditure Committee,250.0,2025-03-07 00:00:00,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
BALANCING THE ROCKIES,Independent Expenditure Committee,1.33,2025-03-10 00:00:00,Square,San Francisco,CA,94103,Bank Fees,Processing Fees
BALANCING THE ROCKIES,Independent Expenditure Committee,130.0,2025-03-10 00:00:00,Modern Media Management,Johnstown,CO,80534,Consultant & Professional Services,Website Hosting And Domain
COLORADANS FOR ACCOUNTABLE GOVERNMENT,Independent Expenditure Committee,8870.0,2025-03-10 00:00:00,Axiom Strategies,Kansas City,MO,64112,Advertising,In-Kind Contribution Of Direct Mail To Revitalizing Thornton
COLORADO HEALTH FREEDOM PAC,Independent Expenditure Committee,2.0,2025-03-10 00:00:00,Firstbank,Castle Rock,CO,80104,Bank Fees,Fees For Firstbank Credit/Debit Card
NEW DAY COLORADO FUND,527 Political Organization,7500.0,2025-03-10 00:00:00,Timor Strategies Llc,Lakewood,CO,80227,Consultant & Professional Services,
PROSPERITY THROUGH PROPERTY RIGHTS,Independent Expenditure Committee,5000.0,2025-03-10 00:00:00,Brighter Colorado Futures 527,Denver,CO,80202,Contributions,Contribution
COLORADO HOSPITALS ACTION FUND,Independent Expenditure Committee,150.59,2025-03-11 00:00:00,,,,,Bank Fees,March Bank Fee
SENATE MAJORITY FUND,527 Political Organization,8112.67,2025-03-11 00:00:00,Westbrooke Group,Denver,CO,80206,Consultant & Professional Services,
AMERICANS WITH PRINCIPLE,Independent Expenditure Committee,208.0,2025-03-12 00:00:00,Strategic Compliance Llc,Denver,CO,80205,Consultant & Professional Services,
COLORADANS FOR ACCOUNTABLE GOVERNMENT,Independent Expenditure Committee,4.3,2025-03-12 00:00:00,Anedot,Baton Rouge,LA,70884,Fundraising Expenses,Credit Card Processing Fee
COLORADO CONSTRUCTION INDUSTRY COALITION - 527 (CCIC - 527),527 Political Organization,15000.0,2025-03-12 00:00:00,76 Group,Denver,CO,80231,Consultant & Professional Services,Professional Services
COLORADO RURAL VOTERS,Independent Expenditure Committee,1500.0,2025-03-12 00:00:00,Amy  Brown,Denver,CO,80209,Consultant & Professional Services,Direct Mail Design Services
STRONG COLORADO IEC,Independent Expenditure Committee,1000.0,2025-03-12 00:00:00,Paul  Heaton,Loveland,CO,80538,Other,Door-To-Door Walking
BRIGHTER COLORADO FUTURES 527,527 Political Organization,4000.0,2025-03-13 00:00:00,Brighter Lakewood Futures,Lakewood,CO,80226,Contributions,
COLORADANS FOR ACCOUNTABLE GOVERNMENT,Independent Expenditure Committee,2425.0,2025-03-13 00:00:00,Ringside Consulting Llc,Denver,CO,80212,Consultant & Professional Services,
COLORADANS FOR ACCOUNTABLE GOVERNMENT,Independent Expenditure Committee,16.3,2025-03-13 00:00:00,Anedot,Baton Rouge,LA,70884,Fundraising Expenses,
COLORADO WAY FORWARD,Independent Expenditure Committee,147.82,2025-03-13 00:00:00,The Ponti,Denver,CO,80204,"Food, Beverages and Meals",
COLORADO WAY FORWARD,Independent Expenditure Committee,4.0,2025-03-13 00:00:00,,,,,Other,Parking
CONSERVATION COLORADO VICTORY FUND,Independent Expenditure Committee,493.75,2025-03-13 00:00:00,Actblue,,CO,,Bank Fees,Act Blue Fees
NEW DAY COLORADO FUND,527 Political Organization,100.0,2025-03-13 00:00:00,Anthem Communications,Brighton,CO,80601,Consultant & Professional Services,
COLORADANS FOR ACCOUNTABLE GOVERNMENT,Independent Expenditure Committee,7780.0,2025-03-17 00:00:00,Axiom Strategies,Kansas City,MO,64112,Advertising,In-Kind Contribution Of Direct Mail To Revitalizing Thornton
BRIGHTER COLORADO FUTURES 527,527 Political Organization,3000.0,2025-03-19 00:00:00,Brighter Lakewood Futures,Lakewood,CO,80226,Contributions,
COLORADO RURAL VOTERS,Independent Expenditure Committee,10806.25,2025-03-19 00:00:00,Grand Mesa Graphics,Grand Junction,CO,81501,Advertising,Direct Mail Printing
COLORADO RURAL VOTERS,Independent Expenditure Committee,6851.74,2025-03-19 00:00:00,Mail Managers,Grand Junction,CO,81505,Advertising,Direct Mail Postage
COLORADO RURAL VOTERS,Independent Expenditure Committee,168.42,2025-03-19 00:00:00,Fedex,Grand Junction,CO,81506,Advertising,Direct Mail Tabbing
COLORADO RURAL VOTERS,Independent Expenditure Committee,400.0,2025-03-19 00:00:00,Colorado Rural Voters,Billings,MT,59103,Other,Staff Time For Tabbing Direct Mail
COLORADO LABOR ACTION,Independent Expenditure Committee,20.63,2025-03-20 00:00:00,El Azteca,Thornton,CO,80233,"Food, Beverages and Meals",
NEW DAY COLORADO FUND,527 Political Organization,0.5,2025-03-20 00:00:00,Anedot,New Orleans,CO,70117,Bank Fees,
CENTENNIAL VALUES,Independent Expenditure Committee,250.0,2025-03-21 00:00:00,"Polestar, Inc.",Denver,CO,80202,Consultant & Professional Services,Monthly Consulting Fee
COLORADO DEMOCRACY PROJECT,Independent Expenditure Committee,250.0,2025-03-21 00:00:00,"Polestar, Inc.",Denver,CO,80202,Consultant & Professional Services,Monthly Consulting Fee
MONTROSE REPUBLICAN WOMEN,527 Political Organization,117.35,2025-03-21 00:00:00,Aspen Designs,Annapolis,MD,21403,Fundraising Expenses,Jewwelry
MONTROSE REPUBLICAN WOMEN,527 Political Organization,375.0,2025-03-21 00:00:00,Hampton Inn,Montrose,CO,81401,Rent & Utilities,Room Rent & Coffee Service Apr/May/June 2025
NEW DAY COLORADO FUND,527 Political Organization,9.6,2025-03-21 00:00:00,Anedot,New Orleans,LA,70112,Bank Fees,
OUR DEMOCRACY FUND,Independent Expenditure Committee,3.96,2025-03-21 00:00:00,Actblue,Somerville,MA,02144,Fundraising Expenses,Contribution Payment Processing Fee
PROSPERITY THROUGH PROPERTY RIGHTS,Independent Expenditure Committee,2000.0,2025-03-21 00:00:00,Brighter Colorado Futures 527,Denver,CO,80202,Contributions,Contribution
VOTERS FOR COLORADO'S FUTURE,Independent Expenditure Committee,250.0,2025-03-21 00:00:00,"Polestar, Inc.",Denver,CO,80203,Consultant & Professional Services,Monthly Consulting Fee
COLORADANS FOR ACCOUNTABLE GOVERNMENT,Independent Expenditure Committee,442.9,2025-03-24 00:00:00,Bonfire Data,Edmond,OK,73013,Advertising,In-Kind Contribution  Of Text Messaging To Revitalizing Thornton
COLORADO ADVOCATES FOR CHANGE,Independent Expenditure Committee,3.6,2025-03-24 00:00:00,Anedot,New Orleans,LA,70117,Bank Fees,
STRONG COLORADO IEC,Independent Expenditure Committee,1600.0,2025-03-24 00:00:00,Kayla  English,Fort Collins,CO,80528,Consultant & Professional Services,
BRIGHTER COLORADO FUTURES 527,527 Political Organization,1800.0,2025-03-25 00:00:00,Brighter Lakewood Futures,Lakewood,CO,80226,Contributions,
COLORADO BEVERAGE ASSOCIATION 527,527 Political Organization,3500.0,2025-03-25 00:00:00,"African Chamber Of Commerce Colorado, Usa",Aurora,CO,80015,Contributions,Contribution
COLORADO WAY FORWARD,Independent Expenditure Committee,5000.0,2025-03-25 00:00:00,5280 Development,Denver,CO,80206,Consultant & Professional Services,
RED MAJORITY COLORADO,Independent Expenditure Committee,1.0,2025-03-25 00:00:00,"Anedot, Inc",New Orleans,LA,70112,Fundraising Expenses,
SENATE MAJORITY FUND,527 Political Organization,12000.0,2025-03-25 00:00:00,Cole Communications,Colorado Springs,CO,80903,Consultant & Professional Services,
SENATE MAJORITY FUND,527 Political Organization,2400.0,2025-03-25 00:00:00,Zakhem Law,Denver,CO,80201,Consultant & Professional Services,
BETTER SCHOOLS FOR A STRONGER COLORADO IEC (BSSC IEC),Independent Expenditure Committee,100.67,2025-03-26 00:00:00,"Stand For Children, Inc",Portland,OR,97201,Employee Services,Personnel Services
NEW COLORADO PROMISE,Independent Expenditure Committee,2500.0,2025-03-26 00:00:00,Corinne  Foster,Littleton,CO,80120,Consultant & Professional Services,Digital Consulting
ALL TOGETHER COLORADO,Independent Expenditure Committee,41.27,2025-03-27 00:00:00,Mailchimp,Atlanta,GA,30308,Office Equipment & Supplies,
COLORADANS FOR COLORADO VALUES,Independent Expenditure Committee,67.0,2025-03-27 00:00:00,1St Bank,Denver,CO,80222,Bank Fees,
COLORADO LABOR ACTION,Independent Expenditure Committee,14.36,2025-03-27 00:00:00,,,,,"Food, Beverages and Meals",
NEW DAY COLORADO FUND,527 Political Organization,150.0,2025-03-27 00:00:00,Charity Meinhart Design,Grand Junction,CO,81506,Consultant & Professional Services,Graphic Design For Invites
COLORADO LABOR ACTION,Independent Expenditure Committee,25.0,2025-03-28 00:00:00,Colorado Secretary Of State,Denver,CO,80290,Other,Periodic Report
ALL TOGETHER COLORADO,527 Political Organization,2.0,2025-03-31 00:00:00,,,,,Bank Fees,
ALL TOGETHER COLORADO,Independent Expenditure Committee,18.0,2025-03-31 00:00:00,,,,,Bank Fees,
BLUEFLOWER ACTION,Independent Expenditure Committee,2.0,2025-03-31 00:00:00,,,,,Bank Fees,
BRIGHTER COLORADO FUTURES 527,527 Political Organization,12.0,2025-03-31 00:00:00,First Bank,Lakewood,CO,80215,Bank Fees,
CENTENNIAL VALUES,Independent Expenditure Committee,10.0,2025-03-31 00:00:00,"Wells Fargo Bank, N.A.",Portland,OR,97228,Bank Fees,Monthly Bank Fee
COLORADANS CREATING OPPORTUNITIES,Independent Expenditure Committee,2.0,2025-03-31 00:00:00,,,,,Bank Fees,
COLORADANS FOR COLORADO VALUES,Independent Expenditure Committee,2.0,2025-03-31 00:00:00,,,,,Bank Fees,
COLORADANS FOR PROPERTY RIGHTS,Independent Expenditure Committee,12.0,2025-03-31 00:00:00,First Bank,Denver,CO,80204,Bank Fees,
COLORADO ADVOCATES FOR CHANGE,Independent Expenditure Committee,6.0,2025-03-31 00:00:00,Firstbank,Denver,CO,80218,Bank Fees,
COLORADO DEMOCRACY PROJECT,Independent Expenditure Committee,10.0,2025-03-31 00:00:00,,,,,Bank Fees,Monthly Bank Fee
COLORADO LABOR ACTION,Independent Expenditure Committee,4.0,2025-03-31 00:00:00,,,,,Bank Fees,
COLORADO WAY FORWARD,527 Political Organization,2.0,2025-03-31 00:00:00,,,,,Bank Fees,
COLORADO WAY FORWARD,Independent Expenditure Committee,4.0,2025-03-31 00:00:00,,,,,Bank Fees,
FOUNDERS PAC,Independent Expenditure Committee,25.0,2025-03-31 00:00:00,Squar Space,New York,NY,10014,Advertising,Website
JUSTICE FOR JASON,Independent Expenditure Committee,4.0,2025-03-31 00:00:00,Firstbank,Arvada,CO,80006,Bank Fees,
KEEP COLORADO COUNTIES SAFE,Independent Expenditure Committee,2.0,2025-03-31 00:00:00,First Bank,Littleton,CO,80128,Bank Fees,Bank Fee
PLANNED PARENTHOOD VOTES COLORADO INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,2.0,2025-03-31 00:00:00,,,,,Bank Fees,Bank Fees
PROSPERITY THROUGH PROPERTY RIGHTS,Independent Expenditure Committee,30.0,2025-03-31 00:00:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fee
VOTERS FOR COLORADO'S FUTURE,Independent Expenditure Committee,10.0,2025-03-31 00:00:00,,,,,Bank Fees,Monthly Bank Fee
ALL TOGETHER COLORADO,Independent Expenditure Committee,8500.0,2025-04-01 00:00:00,Blue Mountain Strategies,Denver,CO,80223,Consultant & Professional Services,
ALL TOGETHER COLORADO,527 Political Organization,40.82,2025-04-01 00:00:00,Machete Tequila & Tacos,Denver,CO,80202,"Food, Beverages and Meals",
ALL TOGETHER COLORADO,Independent Expenditure Committee,10000.0,2025-04-01 00:00:00,Mountaintop Strategies,Thornton,CO,80229,Consultant & Professional Services,
ALL TOGETHER COLORADO,Independent Expenditure Committee,3000.0,2025-04-01 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
COLORADO HEALTH FREEDOM PAC,Independent Expenditure Committee,1.9,2025-04-01 00:00:00,,,,,Bank Fees,Fees Taken Out Of Contributions That Were Donated-Anedot
COLORADO WAY FORWARD,Independent Expenditure Committee,3000.0,2025-04-01 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
FRIENDS FOR THE FUTURE (F3),527 Political Organization,0.7,2025-04-01 00:00:00,Anedot Inc,New Orleans,LA,70112,Bank Fees,Anedot (Ortman)
NEW DAY COLORADO FUND,527 Political Organization,5123.25,2025-04-01 00:00:00,Ringside Consulting,Denver,CO,80212,Consultant & Professional Services,
NEW DAY COLORADO FUND,527 Political Organization,2.3,2025-04-01 00:00:00,Anedot,New Orleans,CO,70117,Bank Fees,
RED MAJORITY COLORADO,Independent Expenditure Committee,437.9,2025-04-01 00:00:00,Elementor,Wilmington,DE,19808,Advertising,Web Builder
ALL TOGETHER COLORADO,527 Political Organization,551.25,2025-04-02 00:00:00,Ngp,Washington,DC,20005,Office Equipment & Supplies,
ALL TOGETHER COLORADO,527 Political Organization,625.0,2025-04-02 00:00:00,Carboy Winery,Denver,CO,80203,Other,Event Expense
BRIGHTER COLORADO FUTURES 527,527 Political Organization,-1.0,2025-04-02 00:00:00,Brighter Lakewood Futures,Lakewood,CO,80226,Returned Expenditure,Contribution Refund
COLORADANS CREATING OPPORTUNITIES,Independent Expenditure Committee,500.0,2025-04-02 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
COLORADO CONSTRUCTION INDUSTRY COALITION - 527 (CCIC - 527),527 Political Organization,15000.0,2025-04-02 00:00:00,76 Group,Denver,CO,80231,Consultant & Professional Services,Professional Services
COLORADO CONSTRUCTION INDUSTRY COALITION - 527 (CCIC - 527),527 Political Organization,20000.0,2025-04-02 00:00:00,76 Group,Denver,CO,80231,Consultant & Professional Services,Professional Services
COLORADO HEALTH FREEDOM PAC,Independent Expenditure Committee,0.7,2025-04-02 00:00:00,,,,,Bank Fees,Fees Taken Out Of Contributions That Were Donated-Anedot
COLORADO LABOR ACTION,Independent Expenditure Committee,250.0,2025-04-02 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
PLANNED PARENTHOOD VOTES COLORADO INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,5.64,2025-04-02 00:00:00,,,,,Bank Fees,Credit Card Processing Fees
LET COLORADO VOTE ACTION,Independent Expenditure Committee,10.0,2025-04-03 00:00:00,First Bank,Denver,CO,80231,Bank Fees,
PLANNED PARENTHOOD VOTES COLORADO INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,0.41,2025-04-03 00:00:00,,,,,Bank Fees,Credit Card Processing Fees
BLUEFLOWER ACTION,Independent Expenditure Committee,225.0,2025-04-04 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
COLORADANS FOR COLORADO VALUES,Independent Expenditure Committee,260.0,2025-04-04 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
